,content_id,part,content_questions,mean_content_accuracy,mean_prior_question_had_explanation,mean_prior_question_elapsed_time
537,537,2,6239,0.89132875,0.9818881,19058.805
538,538,2,44356,0.6126567,0.98494005,18254.598
539,539,2,10020,0.80798405,0.98502994,19845.545
540,540,2,15830,0.7541377,0.5268478,18029.986
541,541,2,28758,0.76173586,0.986056,18039.715
542,542,2,12062,0.6468247,0.9818438,17904.05
543,543,2,11372,0.8428596,0.97898346,17404.082
544,544,2,24778,0.6723707,0.69933003,18607.402
545,545,2,14008,0.7534266,0.983795,20890.885
546,546,2,17529,0.88447714,0.9844829,16020.195
547,547,2,146,0.8082192,0.9726027,16931.508
548,548,2,9834,0.8195038,0.98657715,20113.139
549,549,2,18717,0.68910617,0.98520064,22208.494
550,550,2,8965,0.7746793,0.98694927,19059.436
551,551,2,13632,0.7967283,0.98129404,18895.71
552,552,2,7926,0.7554883,0.9837245,18352.033
553,553,2,41345,0.6587979,0.9866973,19856.99
554,554,2,23314,0.6588745,0.98335767,19393.543
555,555,2,12444,0.7246866,0.9860977,18932.475
556,556,2,22467,0.6599457,0.9850002,20964.799
557,557,2,6621,0.8189095,0.98353726,18885.238
558,558,2,10453,0.74600595,0.9836411,17789.15
559,559,2,15970,0.69599247,0.98459613,18805.062
560,560,2,31645,0.6400379,0.98682255,18812.424
561,561,2,10369,0.73565435,0.9846658,19039.682
562,562,2,10437,0.8356807,0.9858197,17400.135
563,563,2,101,0.8118812,0.990099,15207.921
564,564,2,15781,0.6193524,0.9865661,18399.924
565,565,2,10748,0.7143655,0.9859509,16038.698
566,566,2,131,0.9389313,0.9847328,14259.542
567,567,2,6927,0.89403784,0.9826765,16255.834
568,568,2,22199,0.80503625,0.9889184,15523.638
569,569,2,6702,0.779618,0.98418385,19121.842
570,570,2,7539,0.7100411,0.9824911,18078.951
571,571,2,9721,0.7319206,0.98642117,17133.973
572,572,2,35815,0.7046768,0.9877984,17162.197
573,573,2,6559,0.70803475,0.9826193,18546.873
574,574,2,12739,0.7342805,0.98736167,18306.5
575,575,2,15532,0.7758177,0.9877672,18631.33
576,576,2,13672,0.826141,0.985079,17855.475
577,577,2,9482,0.8189201,0.9850243,18532.635
578,578,2,8707,0.6441943,0.9828873,18168.049
579,579,2,13754,0.6211284,0.98727643,19200.99
580,580,2,18732,0.57948965,0.9845719,19003.562
581,581,2,9779,0.65988344,0.9854791,19533.846
582,582,2,32592,0.6025405,0.9853338,17190.34
583,583,2,18768,0.6554241,0.98651963,18635.664
584,584,2,13606,0.74540645,0.9873585,18226.566
585,585,2,10202,0.68515974,0.98353267,17757.283
586,586,2,11521,0.6594046,0.9877615,18786.69
587,587,2,57415,0.30600017,0.9812244,18857.762
588,588,2,21797,0.57402396,0.98747534,18876.508
589,589,2,37529,0.58562714,0.98619735,18384.998
590,590,2,11246,0.7202561,0.9835497,19413.53
591,591,2,15075,0.7111111,0.9854726,17604.088
592,592,2,9031,0.7868453,0.9853837,18796.604
593,593,2,30185,0.45641875,0.987941,17185.0
594,594,2,9695,0.8542548,0.98690045,17748.086
595,595,2,16520,0.75641644,0.9840799,16023.417
596,596,2,10020,0.86297405,0.9823353,17768.459
597,597,2,23166,0.8123975,0.67227834,15928.123
598,598,2,9492,0.83659923,0.98135275,17410.441
599,599,2,28195,0.7781167,0.98716086,18505.697
600,600,2,8208,0.9020468,0.982578,15727.807
601,601,2,5263,0.8098043,0.9809994,17337.525
602,602,2,6280,0.6794586,0.9839172,18262.932
603,603,2,9744,0.8078818,0.98440063,15892.243
604,604,2,13259,0.80752695,0.9849159,19686.938
605,605,2,11647,0.6746802,0.9867777,17794.662
606,606,2,11933,0.7075337,0.98424536,18478.117
607,607,2,11575,0.8683369,0.9838445,19364.889
608,608,2,14210,0.7942294,0.98508096,18520.227
609,609,2,11891,0.7263477,0.9862081,18258.873
610,610,2,5837,0.91005653,0.9835532,20244.154
611,611,2,16552,0.676595,0.9864669,18883.832
612,612,2,9324,0.7048477,0.986701,17132.982
613,613,2,9339,0.89345753,0.9844737,19585.195
614,614,2,9531,0.7143007,0.97870106,19212.812
615,615,2,13222,0.795568,0.9851762,17026.516
616,616,2,163,0.9325153,0.993865,16392.639
617,617,2,13549,0.65849876,0.98405784,18137.402
618,618,2,6499,0.77642715,0.98245883,16965.736
619,619,2,8918,0.7156313,0.98475,16464.727
620,620,2,22066,0.7214266,0.98731077,18602.791
621,621,2,13979,0.6722226,0.9856213,19080.258
622,622,2,19370,0.59401137,0.9869902,18649.172
623,623,2,6863,0.7380155,0.983972,18484.361
624,624,2,9878,0.5824053,0.9881555,19207.365
625,625,2,25890,0.6565083,0.9889919,16806.264
626,626,2,5539,0.954685,0.98465425,14445.951
627,627,2,10592,0.7787009,0.9854607,15802.293
628,628,2,19865,0.5963755,0.98877424,17100.092
629,629,2,8939,0.8541224,0.9847858,16520.754
630,630,2,9182,0.6988673,0.9852973,16039.668
631,631,2,9406,0.8508399,0.98564744,16922.33
632,632,2,20867,0.7176403,0.9879235,17656.064
633,633,2,18395,0.61620003,0.9876597,18851.531
634,634,2,12992,0.75508004,0.98660713,16966.35
635,635,2,9101,0.8451818,0.9830788,17678.994
636,636,2,11856,0.71524966,0.9832153,18080.77
637,637,2,10537,0.78200626,0.9847205,16955.74
638,638,2,59971,0.73553884,0.98235816,20353.998
639,639,2,10641,0.7390283,0.9861855,17834.166
640,640,2,16589,0.6378926,0.98716015,17884.775
641,641,2,10006,0.8941635,0.9835099,16458.145
642,642,2,15192,0.67884415,0.98762506,17288.373
643,643,2,15020,0.6557923,0.9840213,19751.357
644,644,2,13076,0.7264454,0.936372,18750.057
645,645,2,19062,0.5799496,0.98672754,17496.127
646,646,2,23340,0.80377036,0.9830763,18372.582
647,647,2,13274,0.7303752,0.985159,18906.7
648,648,2,5936,0.71967655,0.9823113,16126.287
649,649,2,13352,0.8380018,0.98277414,18323.174
650,650,2,11097,0.6499054,0.98774445,16648.807
651,651,2,37285,0.47525814,0.98734075,18451.668
652,652,2,5571,0.82067853,0.9827679,15824.523
653,653,2,12076,0.8875455,0.9814508,15697.153
654,654,2,23472,0.7882584,0.9883265,17159.906
655,655,2,10477,0.89710796,0.9852057,16552.982
656,656,2,13767,0.83997965,0.9846735,16409.904
657,657,2,9812,0.8548716,0.97513247,15770.301
658,658,2,9847,0.8936732,0.98527473,16639.197
659,659,2,12112,0.88614595,0.98612946,14257.813
660,660,2,44584,0.7348376,0.9834694,18659.89
661,661,2,15423,0.8458147,0.984763,16572.244
662,662,2,13759,0.8302929,0.98364705,19308.104
663,663,2,11802,0.7523301,0.9862735,17188.09
664,664,2,5702,0.90880394,0.97948086,19220.717
665,665,2,56920,0.30706254,0.98271257,18958.814
666,666,2,11979,0.7229318,0.9851407,18479.652
667,667,2,7123,0.8153868,0.98329353,18153.531
668,668,2,23995,0.58237135,0.9862471,18510.463
669,669,2,10142,0.8439164,0.98373103,18580.057
670,670,2,9506,0.8255838,0.98537767,18881.844
671,671,2,11131,0.6706495,0.9874225,19263.46
672,672,2,12476,0.75721383,0.98380893,18538.072
673,673,2,7260,0.92314047,0.98360884,16429.123
674,674,2,126,0.8888889,0.984127,16182.54
675,675,2,20385,0.73220503,0.9851852,19172.113
676,676,2,6783,0.806133,0.980687,20021.285
677,677,2,10307,0.7596779,0.9854468,19290.775
678,678,2,12501,0.80425566,0.987281,15809.165
679,679,2,6615,0.8749811,0.98427814,16340.058
680,680,2,6097,0.86993605,0.9826144,14949.564
681,681,2,6991,0.9018738,0.9818338,17455.643
682,682,2,9870,0.85126644,0.98804456,15851.025
683,683,2,18851,0.7591109,0.9880643,16720.314
684,684,2,14990,0.8460974,0.9839226,15602.095
685,685,2,14217,0.7791377,0.9844552,16788.156
686,686,2,9444,0.61255825,0.9851758,18106.336
687,687,2,8360,0.825,0.98492825,14583.333
688,688,2,13095,0.6399389,0.95517373,18848.584
689,689,2,7169,0.68517226,0.98340076,14528.935
690,690,2,14383,0.7193214,0.9864423,18632.5
691,691,2,27206,0.6969051,0.98827463,19701.848
692,692,2,9378,0.7404564,0.98421836,20438.984
693,693,2,11139,0.71676093,0.98393035,20906.404
694,694,2,11570,0.83042353,0.9852204,15555.401
695,695,2,41519,0.6510995,0.9875238,20294.393
696,696,2,166,0.82530123,0.96385545,19403.615
697,697,2,16558,0.6829931,0.9845392,19022.38
698,698,2,16650,0.65423423,0.9852252,17232.182
699,699,2,374,0.61764705,0.973262,18101.604
700,700,2,11320,0.8114841,0.9833039,21344.576
701,701,2,223,0.71748877,0.97309417,16838.564
702,702,2,18668,0.6873259,0.9864474,19196.404
703,703,2,15040,0.8136968,0.9891622,17534.99
704,704,2,13609,0.5163495,0.984569,19739.088
705,705,2,9098,0.7138932,0.98571116,17858.23
706,706,2,19041,0.72932094,0.9844546,16946.082
707,707,2,14685,0.7041879,0.98488253,19308.455
708,708,2,8946,0.9426559,0.98323274,15605.054
709,709,2,11643,0.74499696,0.98617196,16301.948
710,710,2,18106,0.76930296,0.589694,15883.753
711,711,2,17988,0.87925285,0.974205,17350.018
712,712,2,12703,0.7617098,0.9866173,18374.447
713,713,2,10965,0.8120383,0.9843137,17498.537
714,714,2,11415,0.7604906,0.9841437,16692.55
715,715,2,6293,0.863658,0.9807723,16354.489
716,716,2,10436,0.66500574,0.98600996,17189.338
717,717,2,11078,0.7206174,0.9828489,17835.256
718,718,2,9517,0.956709,0.98613006,16547.781
719,719,2,10670,0.70571697,0.9859419,18993.61
720,720,2,15173,0.61556715,0.98484147,20392.908
721,721,2,54054,0.6713657,0.9863285,16889.676
722,722,2,9143,0.8610959,0.9852346,17082.016
723,723,2,22875,0.5106448,0.98671037,18792.086
724,724,2,24005,0.5323058,0.9882941,17172.967
725,725,2,27998,0.7423387,0.98799914,18444.645
726,726,2,8193,0.96106434,0.9825461,14709.574
727,727,2,10497,0.8329999,0.98666286,19520.531
728,728,2,25482,0.7992308,0.98653954,19718.451
729,729,2,19705,0.7246892,0.9871099,17522.451
730,730,2,17603,0.6371641,0.57785606,16009.619
731,731,2,37046,0.4144577,0.9837229,20777.334
732,732,2,8407,0.69370764,0.9850125,19257.457
733,733,2,10896,0.8157122,0.9862335,17894.219
734,734,2,20295,0.65567875,0.98521805,18136.365
735,735,2,13320,0.5142643,0.98513514,19218.418
736,736,2,15779,0.8392167,0.9855504,17808.666
737,737,2,11975,0.8261378,0.98455113,17474.281
738,738,2,65557,0.37192062,0.98036826,17513.408
739,739,2,25489,0.6902978,0.98552316,18833.162
740,740,2,17547,0.8090272,0.9838149,15803.02
741,741,2,11686,0.69476295,0.9253808,17658.629
742,742,2,10750,0.9226047,0.68465114,16226.36
743,743,2,11306,0.6999823,0.9834601,17375.31
744,744,2,17538,0.8026001,0.96630174,16489.268
745,745,2,1161,0.7192076,0.9870801,18070.312
746,746,2,5976,0.7592035,0.98008704,18059.664
747,747,2,14019,0.6451958,0.880448,17038.857
748,748,2,32286,0.6346404,0.9874249,18445.002
749,749,2,23195,0.5638284,0.985471,18479.46
750,750,2,21384,0.6693322,0.9863917,16681.824
751,751,2,14951,0.68309814,0.98722494,18319.537
752,752,2,9700,0.7184536,0.9792783,17822.148
753,753,2,20458,0.70353895,0.91802716,17668.533
754,754,2,14497,0.682555,0.9845485,14833.691
755,755,2,11434,0.64098305,0.98618156,18172.295
756,756,2,26269,0.54669,0.98701894,18210.545
757,757,2,33054,0.51612514,0.98578084,17830.93
758,758,2,22084,0.72147256,0.97989494,18313.656
759,759,2,13112,0.754881,0.9448597,16655.377
760,760,2,156,0.88461536,0.974359,17660.256
761,761,2,21210,0.7377652,0.98632723,18872.852
762,762,2,61144,0.64521456,0.9849372,19362.941
763,763,2,34035,0.5946819,0.76656383,15493.546
764,764,2,128,0.859375,0.984375,13421.875
765,765,2,7473,0.8693965,0.9820688,14714.765
766,766,2,41224,0.6163885,0.98716766,15769.534
767,767,2,7115,0.64834857,0.9789178,16492.182
768,768,2,17615,0.80068123,0.9866591,14397.754
769,769,2,12189,0.8157355,0.9857248,15778.418
770,770,2,7423,0.78485787,0.98558533,15555.405
771,771,2,12392,0.85716593,0.9841834,18578.234
772,772,2,25491,0.5248519,0.71127063,16056.312
773,773,2,45049,0.5171258,0.98677,18788.424
774,774,2,10483,0.734141,0.9833063,19210.803
775,775,2,21951,0.6549588,0.98715323,17129.34
776,776,2,10312,0.66640806,0.98545384,17533.314
777,777,2,10634,0.8532067,0.9862704,15715.6455
778,778,2,173,0.72254336,0.99421966,17450.867
779,779,2,9946,0.73446614,0.98632616,16966.193
780,780,2,9720,0.8665638,0.98497945,16902.477
781,781,2,6812,0.7152085,0.9778332,16868.688
782,782,2,7879,0.91585225,0.9833735,16019.471
783,783,2,24097,0.64821345,0.6917459,15768.316
784,784,2,8367,0.8709215,0.982909,17654.783
785,785,2,7244,0.8032855,0.98274434,16541.54
786,786,2,24521,0.6733412,0.9875617,17278.506
787,787,2,30526,0.5809801,0.9881085,18388.457
788,788,2,7930,0.87339216,0.98284996,19206.73
789,789,2,11374,0.80305964,0.98505366,17878.828
790,790,2,11232,0.76655984,0.9826389,18813.428
791,791,2,18073,0.6469319,0.9857799,20923.902
792,792,2,9945,0.9256913,0.98451483,14501.413
793,793,2,14658,0.8351071,0.982194,17894.54
794,794,2,10220,0.86320937,0.98571426,17320.174
795,795,2,28883,0.60232663,0.9883322,16653.678
796,796,2,10152,0.7627069,0.9858156,15982.1875
797,797,2,7858,0.9013744,0.98383814,16496.426
798,798,2,12786,0.7093696,0.98858124,15659.043
799,799,2,93,0.87096775,1.0,14666.667
800,800,2,6884,0.86272514,0.9809704,16985.135
801,801,2,10829,0.88059837,0.98476315,14424.664
802,802,2,31347,0.7373911,0.98797333,16610.275
803,803,2,306,0.6764706,0.98039216,19274.51
804,804,2,12121,0.9089184,0.9834997,14859.418
805,805,2,13749,0.8676267,0.9834897,18973.254
806,806,2,8087,0.884506,0.98157537,17514.47
807,807,2,12499,0.6326906,0.98415875,18060.13
808,808,2,13565,0.7399189,0.97744197,18752.352
809,809,2,25280,0.73227847,0.98781645,23416.846
810,810,2,8791,0.8202707,0.9831646,19445.713
811,811,2,8104,0.76641166,0.98568606,16998.514
812,812,2,7392,0.83779764,0.9832251,17843.156
813,813,2,12052,0.5908563,0.9839861,18704.377
814,814,2,12787,0.8780793,0.9841245,18141.578
815,815,2,11626,0.70815414,0.8813005,17587.611
816,816,2,2211,0.5355043,0.9149706,18452.607
817,817,2,31263,0.75047183,0.9841346,18183.805
818,818,2,14090,0.67118526,0.98275375,18603.137
819,819,2,13464,0.63770056,0.9834373,19873.314
820,820,2,193,0.7253886,0.97927463,19390.625
821,821,2,17041,0.5889913,0.9860924,20047.535
822,822,2,16461,0.75438917,0.54395235,17759.959
823,823,2,11672,0.74160385,0.9848355,18626.537
824,824,2,65117,0.57951075,0.9862555,18217.098
825,825,2,14478,0.63786435,0.9880508,16345.461
826,826,2,10389,0.782366,0.98344404,18403.111
827,827,2,9373,0.8030513,0.9850635,21579.709
828,828,2,16596,0.7885032,0.98620147,15823.644
829,829,2,26816,0.6880594,0.71714646,18930.8
830,830,2,9077,0.78395945,0.9814917,19823.965
831,831,2,18420,0.68192184,0.98555917,18296.828
832,832,2,14393,0.8076148,0.985618,18413.592
833,833,2,7886,0.90502155,0.98072535,16975.941
834,834,2,62362,0.4618678,0.9788974,17947.803
835,835,2,13403,0.76236665,0.98649555,16118.93
836,836,2,11016,0.89106756,0.9832063,21098.059
837,837,2,11839,0.8739758,0.9862319,18529.207
838,838,2,4326,0.79611653,0.97942674,17940.139
839,839,2,9569,0.7919323,0.98411536,18176.525
840,840,2,7959,0.8519915,0.049252417,17317.273
841,841,2,12336,0.7177367,0.9824903,17825.88
842,842,2,5495,0.93011826,0.97852594,16274.968
843,843,2,565,0.8070797,0.99115044,17895.576
844,844,2,8940,0.8838926,0.98501116,15797.04
845,845,2,19914,0.61273474,0.98287636,18850.703
846,846,2,11042,0.7798406,0.91767794,15743.329
847,847,2,15564,0.68767667,0.9863146,15412.209
848,848,2,6951,0.8056395,0.9860452,20109.043
849,849,2,10103,0.817183,0.984757,14493.1455
850,850,2,137,0.7810219,0.96350366,16153.285
851,851,2,8488,0.62452877,0.9395617,21079.438
852,852,2,7983,0.77865463,0.9850933,18222.348
853,853,2,72597,0.41186276,0.9819965,17282.793
854,854,2,19319,0.51363945,0.9835395,18293.494
855,855,2,37746,0.5717427,0.9271181,15745.874
856,856,2,7714,0.7934924,0.981203,17951.36
857,857,2,12281,0.775344,0.9841218,17563.277
858,858,2,230,0.73478264,0.9695652,19017.467
859,859,2,1038,0.5231214,0.9585742,23490.348
860,860,2,9911,0.7978004,0.98294824,18243.33
861,861,2,13011,0.81546384,0.9843978,18810.932
862,862,2,9318,0.7085211,0.98164845,19322.232
863,863,2,7564,0.8900053,0.9833422,16533.342
864,864,2,176,0.8238636,0.96590906,17000.0
865,865,2,11448,0.6419462,0.9862858,19265.096
866,866,2,17148,0.63966644,0.9822137,20146.676
867,867,2,8846,0.9347728,0.9821388,15393.647
868,868,2,15177,0.6548725,0.9776636,18540.566
869,869,2,10515,0.8737993,0.9858298,17878.924
870,870,2,13978,0.8066247,0.98461866,20972.488
871,871,2,245,0.71836734,0.955102,17232.652
872,872,2,15961,0.59989977,0.9856525,17559.975
873,873,2,14843,0.6329583,0.9855824,18754.547
874,874,2,12863,0.6168079,0.98647285,19268.648
875,875,2,12881,0.8628988,0.9833864,18188.188
876,876,2,29739,0.5931605,0.986516,19729.863
877,877,2,78426,0.49669752,0.98598677,18543.688
878,878,2,11539,0.8267614,0.98596066,15916.5
879,879,2,8544,0.8498362,0.98279494,16413.416
880,880,2,17325,0.8303608,0.9853968,18926.314
881,881,2,11729,0.9258249,0.9855913,18565.809
882,882,2,111,0.8018018,0.981982,19072.072
883,883,2,10628,0.63906664,0.98475724,16692.94
884,884,2,10601,0.8763324,0.9842468,16141.503
885,885,2,9781,0.61098045,0.9834373,18900.264
886,886,2,41159,0.79523313,0.9821667,18909.922
887,887,2,12177,0.5457009,0.94128275,18778.82
888,888,2,9868,0.8332996,0.98317796,16668.736
889,889,2,15823,0.82070404,0.9843266,16840.084
890,890,2,8579,0.7833081,0.98764426,18476.697
891,891,2,11197,0.8154863,0.98535323,19193.748
892,892,2,153,0.83006537,1.0,16594.771
893,893,2,9217,0.74883366,0.9845937,16764.227
894,894,2,12942,0.7804822,0.9851646,18757.6
895,895,2,9785,0.84731734,0.98691875,17444.137
896,896,2,13761,0.7974711,0.98626554,17260.031
897,897,2,8100,0.89790124,0.982716,17953.129
898,898,2,7219,0.6575703,0.9832387,17791.256
899,899,2,7554,0.7434472,0.9818639,15886.349
900,900,2,9115,0.890949,0.9869446,16595.6
901,901,2,41944,0.7644001,0.98738796,17007.596
902,902,2,9153,0.8894352,0.9855785,15848.136
903,903,2,10528,0.7729863,0.9840425,16901.793
904,904,2,32724,0.5035754,0.98548466,18172.262
905,905,2,15156,0.61051726,0.98574823,16898.947
906,906,2,186,0.78494626,0.97849464,21864.865
907,907,2,12000,0.6501667,0.98441666,16277.487
908,908,2,12508,0.724976,0.98696834,16403.223
909,909,2,6213,0.7540641,0.9811685,17597.123
910,910,2,16446,0.5375167,0.9855284,16523.645
911,911,2,9172,0.67673355,0.98495424,16256.612
912,912,2,6926,0.8798729,0.9841178,14105.477
913,913,2,8401,0.89525056,0.9861921,13722.879
914,914,2,13478,0.6045407,0.9879062,15255.821
915,915,2,21221,0.5287216,0.98619294,20233.64
916,916,2,10850,0.81686634,0.98552996,15244.593
917,917,2,15103,0.77090645,0.9850361,16866.387
918,918,2,15388,0.6128802,0.9853782,18210.389
919,919,2,13369,0.78480065,0.9869848,17167.48
920,920,2,55134,0.46653607,0.8598868,17921.049
921,921,2,10420,0.8112284,0.9828215,19480.652
922,922,2,8148,0.8796024,0.98257244,16785.67
923,923,2,19491,0.7520907,0.9847109,20106.965
924,924,2,12789,0.58667606,0.9852999,17461.098
925,925,2,10063,0.7857498,0.9852927,17318.006
926,926,2,21950,0.66186786,0.9870615,16976.223
927,927,2,10306,0.81399184,0.9868038,19732.79
928,928,2,9867,0.70953685,0.9807439,18324.426
929,929,2,216,0.7222222,0.9814815,16578.703
930,930,2,19339,0.7467811,0.9850561,17456.006
931,931,2,9457,0.8309189,0.98773396,16973.916
932,932,2,7591,0.798709,0.007377157,15597.706
933,933,2,180,0.81666666,0.9777778,16211.111
934,934,2,17522,0.8453944,0.55410343,16835.68
935,935,2,5281,0.8382882,0.98201096,17627.422
936,936,2,11306,0.8162922,0.9835486,18763.766
937,937,2,20346,0.64400864,0.989482,17211.543
938,938,2,11115,0.6166442,0.98479533,17551.504
939,939,2,25310,0.6877914,0.98715925,18627.322
940,940,2,7761,0.9034918,0.9832496,15676.962
941,941,2,13315,0.61524594,0.9839279,19028.137
942,942,2,12426,0.62988895,0.98664093,18508.473
943,943,2,11685,0.6902867,0.9863928,18249.893
944,944,2,11431,0.9072697,0.98574054,16445.85
945,945,2,11119,0.7696735,0.98498064,18252.504
946,946,2,13680,0.7964912,0.9832602,18874.807
947,947,2,12307,0.6784757,0.9839929,19031.805
948,948,2,21880,0.63418645,0.98395795,18791.523
949,949,2,9620,0.70509356,0.98596674,16901.709
950,950,2,8125,0.7161846,0.98190767,19192.09
951,951,2,71035,0.4597452,0.9874287,14341.801
952,952,2,9742,0.7363991,0.9869637,18221.89
953,953,2,11834,0.82085514,0.982846,18431.643
954,954,2,18208,0.73890597,0.9869837,17143.408
955,955,2,19351,0.73443234,0.98868275,19399.51
956,956,2,16631,0.8710841,0.9811196,17461.441
957,957,2,1422,0.6082982,0.98452884,17110.639
958,958,2,13181,0.8168576,0.93323725,18304.465
959,959,2,1095,0.69954336,0.98173517,17244.71
960,960,2,22374,0.6477161,0.9856977,17766.95
961,961,2,1439,0.6504517,0.981237,17281.404
962,962,2,11693,0.7610536,0.81279397,17560.934
963,963,2,1011,0.5984174,0.9841741,18136.047
964,964,2,8846,0.7372824,0.9830432,15522.346
965,965,2,986,0.5476673,0.98275864,18519.309
966,966,2,6733,0.8066241,0.9826229,16823.486
967,967,2,28973,0.6588548,0.9508508,18457.389
968,968,2,1010,0.8108911,0.980198,17511.021
969,969,2,35442,0.61029285,0.9848485,17766.49
970,970,2,886,0.93792325,0.98758465,14031.71
971,971,2,1412,0.8250708,0.97804534,18386.25
972,972,2,45220,0.7167846,0.9848076,19152.676
973,973,2,9098,0.7279622,0.928226,18893.615
974,974,2,9893,0.87354696,0.9631052,16502.887
975,975,2,11452,0.6259169,0.9856793,16829.535
976,976,2,1398,0.72746783,0.9792561,18452.434
977,977,2,3755,0.61944073,0.95952064,20292.781
978,978,2,6105,0.84864867,0.98362,18418.746
979,979,2,13794,0.7056691,0.969697,18689.984
